#Time Stamp,seconds since epoch,Input A,Input B,Input C,Input D1,Input D2,Pressure
Wed Mar 15 10:36:48 2017,1489599408.442846,+290.942,+290.946,+171.802,+139.943,+86.7131,2.319E-5
Wed Mar 15 10:36:49 2017,1489599409.945463,+290.932,+290.935,+171.731,+139.904,+86.7005,2.316E-5
Wed Mar 15 10:36:51 2017,1489599411.448087,+290.922,+290.926,+171.661,+139.858,+86.6863,2.312E-5
Wed Mar 15 10:36:52 2017,1489599412.950659,+290.913,+290.917,+171.591,+139.818,+86.6737,2.309E-5
Wed Mar 15 10:36:54 2017,1489599414.453284,+290.903,+290.907,+171.521,+139.772,+86.6594,2.306E-5
Wed Mar 15 10:36:55 2017,1489599415.955909,+290.893,+290.897,+171.451,+139.733,+86.6469,2.303E-5
Wed Mar 15 10:36:57 2017,1489599417.458454,+290.884,+290.887,+171.381,+139.687,+86.6327,2.299E-5
Wed Mar 15 10:36:58 2017,1489599418.961044,+290.874,+290.878,+171.312,+139.648,+86.6203,2.296E-5
Wed Mar 15 10:37:00 2017,1489599420.463682,+290.864,+290.868,+171.242,+139.603,+86.6063,2.293E-5
Wed Mar 15 10:37:01 2017,1489599421.966223,+290.854,+290.858,+171.173,+139.564,+86.5939,2.290E-5
Wed Mar 15 10:37:03 2017,1489599423.468797,+290.845,+290.848,+171.104,+139.519,+86.5797,2.287E-5
Wed Mar 15 10:37:04 2017,1489599424.97136,+290.835,+290.839,+171.034,+139.480,+86.5675,2.283E-5
Wed Mar 15 10:37:06 2017,1489599426.473947,+290.825,+290.829,+170.966,+139.435,+86.5534,2.280E-5
Wed Mar 15 10:37:07 2017,1489599427.976472,+290.815,+290.819,+170.897,+139.395,+86.5410,2.277E-5
Wed Mar 15 10:37:09 2017,1489599429.479083,+290.805,+290.809,+170.828,+139.351,+86.5270,2.274E-5
Wed Mar 15 10:37:10 2017,1489599430.981661,+290.796,+290.800,+170.760,+139.312,+86.5146,2.271E-5
Wed Mar 15 10:37:12 2017,1489599432.484233,+290.786,+290.790,+170.691,+139.267,+86.5006,2.267E-5
Wed Mar 15 10:37:13 2017,1489599433.986814,+290.777,+290.780,+170.623,+139.228,+86.4883,2.264E-5
Wed Mar 15 10:37:15 2017,1489599435.489426,+290.767,+290.770,+170.555,+139.183,+86.4743,2.261E-5
Wed Mar 15 10:37:16 2017,1489599436.992039,+290.758,+290.760,+170.486,+139.147,+86.4620,2.258E-5
Wed Mar 15 10:37:18 2017,1489599438.494641,+290.747,+290.751,+170.417,+139.100,+86.4480,2.255E-5
Wed Mar 15 10:37:19 2017,1489599439.996881,+290.738,+290.741,+170.349,+139.061,+86.4357,2.251E-5
Wed Mar 15 10:37:21 2017,1489599441.499495,+290.728,+290.731,+170.281,+139.017,+86.4217,2.248E-5
Wed Mar 15 10:37:23 2017,1489599443.0021,+290.718,+290.721,+170.214,+138.978,+86.4093,2.245E-5
Wed Mar 15 10:37:24 2017,1489599444.504605,+290.708,+290.712,+170.147,+138.933,+86.3953,2.242E-5
Wed Mar 15 10:37:26 2017,1489599446.007129,+290.699,+290.702,+170.079,+138.895,+86.3830,2.239E-5
Wed Mar 15 10:37:27 2017,1489599447.509679,+290.689,+290.692,+170.011,+138.851,+86.3690,2.236E-5
Wed Mar 15 10:37:29 2017,1489599449.012294,+290.679,+290.682,+169.943,+138.812,+86.3569,2.233E-5
Wed Mar 15 10:37:30 2017,1489599450.514907,+290.669,+290.672,+169.875,+138.768,+86.3428,2.229E-5
Wed Mar 15 10:37:32 2017,1489599452.017479,+290.660,+290.662,+169.807,+138.724,+86.3288,2.226E-5
Wed Mar 15 10:37:33 2017,1489599453.520108,+290.649,+290.652,+169.735,+138.686,+86.3167,2.223E-5
Wed Mar 15 10:37:35 2017,1489599455.022716,+290.639,+290.642,+169.667,+138.642,+86.3028,2.220E-5
Wed Mar 15 10:37:36 2017,1489599456.525338,+290.630,+290.632,+169.600,+138.603,+86.2907,2.217E-5
Wed Mar 15 10:37:38 2017,1489599458.027965,+290.619,+290.622,+169.533,+138.559,+86.2768,2.214E-5
Wed Mar 15 10:37:39 2017,1489599459.530272,+290.610,+290.613,+169.465,+138.521,+86.2646,2.211E-5
Wed Mar 15 10:37:41 2017,1489599461.032777,+290.599,+290.603,+169.398,+138.477,+86.2506,2.208E-5
Wed Mar 15 10:37:42 2017,1489599462.535364,+290.590,+290.593,+169.331,+138.439,+86.2385,2.204E-5
Wed Mar 15 10:37:44 2017,1489599464.037947,+290.580,+290.583,+169.264,+138.395,+86.2247,2.201E-5
Wed Mar 15 10:37:45 2017,1489599465.540553,+290.570,+290.573,+169.198,+138.357,+86.2127,2.198E-5
Wed Mar 15 10:37:47 2017,1489599467.043138,+290.560,+290.563,+169.131,+138.314,+86.1990,2.195E-5
Wed Mar 15 10:37:48 2017,1489599468.545759,+290.550,+290.553,+169.064,+138.276,+86.1873,2.192E-5
Wed Mar 15 10:37:50 2017,1489599470.048289,+290.540,+290.543,+168.997,+138.232,+86.1738,2.188E-5
Wed Mar 15 10:37:51 2017,1489599471.550847,+290.531,+290.533,+168.931,+138.194,+86.1619,2.185E-5
Wed Mar 15 10:37:53 2017,1489599473.0534,+290.521,+290.523,+168.864,+138.150,+86.1483,2.182E-5
Wed Mar 15 10:37:54 2017,1489599474.556008,+290.511,+290.514,+168.798,+138.112,+86.1364,2.179E-5
Wed Mar 15 10:37:56 2017,1489599476.058556,+290.501,+290.504,+168.732,+138.069,+86.1228,2.176E-5
Wed Mar 15 10:37:57 2017,1489599477.561134,+290.491,+290.494,+168.666,+138.031,+86.1109,2.172E-5
Wed Mar 15 10:37:59 2017,1489599479.063622,+290.481,+290.484,+168.600,+137.988,+86.0975,2.169E-5
Wed Mar 15 10:38:00 2017,1489599480.566254,+290.471,+290.474,+168.534,+137.950,+86.0857,2.166E-5
Wed Mar 15 10:38:02 2017,1489599482.068737,+290.461,+290.464,+168.468,+137.907,+86.0722,2.162E-5
Wed Mar 15 10:38:03 2017,1489599483.571231,+290.451,+290.454,+168.402,+137.869,+86.0605,2.160E-5
Wed Mar 15 10:38:05 2017,1489599485.07381,+290.441,+290.444,+168.336,+137.826,+86.0470,2.156E-5
Wed Mar 15 10:38:06 2017,1489599486.576428,+290.432,+290.434,+168.271,+137.789,+86.0353,2.153E-5
Wed Mar 15 10:38:08 2017,1489599488.079033,+290.422,+290.424,+168.205,+137.746,+86.0219,2.150E-5
Wed Mar 15 10:38:09 2017,1489599489.581582,+290.412,+290.414,+168.140,+137.708,+86.0102,2.147E-5
Wed Mar 15 10:38:11 2017,1489599491.084135,+290.402,+290.404,+168.074,+137.665,+85.9970,2.144E-5
Wed Mar 15 10:38:12 2017,1489599492.586738,+290.392,+290.394,+168.009,+137.627,+85.9851,2.140E-5
Wed Mar 15 10:38:14 2017,1489599494.0893,+290.382,+290.384,+167.944,+137.585,+85.9718,2.137E-5
Wed Mar 15 10:38:15 2017,1489599495.591924,+290.372,+290.374,+167.879,+137.547,+85.9599,2.134E-5
Wed Mar 15 10:38:17 2017,1489599497.094463,+290.362,+290.364,+167.814,+137.504,+85.9464,2.131E-5
Wed Mar 15 10:38:18 2017,1489599498.597073,+290.352,+290.354,+167.750,+137.467,+85.9349,2.127E-5
Wed Mar 15 10:38:20 2017,1489599500.099642,+290.342,+290.344,+167.685,+137.423,+85.9215,2.124E-5
Wed Mar 15 10:38:21 2017,1489599501.602452,+290.332,+290.334,+167.621,+137.385,+85.9098,2.121E-5
Wed Mar 15 10:38:23 2017,1489599503.105061,+290.322,+290.324,+167.556,+137.342,+85.8966,2.118E-5
Wed Mar 15 10:38:24 2017,1489599504.607691,+290.312,+290.314,+167.491,+137.304,+85.8848,2.115E-5
Wed Mar 15 10:38:26 2017,1489599506.110248,+290.302,+290.304,+167.427,+137.260,+85.8715,2.112E-5
Wed Mar 15 10:38:27 2017,1489599507.612812,+290.292,+290.294,+167.362,+137.222,+85.8598,2.109E-5
Wed Mar 15 10:38:29 2017,1489599509.115357,+290.282,+290.284,+167.298,+137.179,+85.8467,2.106E-5
Wed Mar 15 10:38:30 2017,1489599510.617927,+290.272,+290.274,+167.234,+137.141,+85.8351,2.103E-5
Wed Mar 15 10:38:32 2017,1489599512.120431,+290.262,+290.264,+167.170,+137.098,+85.8219,2.099E-5
Wed Mar 15 10:38:33 2017,1489599513.622988,+290.252,+290.254,+167.106,+137.061,+85.8104,2.096E-5
Wed Mar 15 10:38:35 2017,1489599515.125549,+290.241,+290.243,+167.038,+137.017,+85.7973,2.094E-5
Wed Mar 15 10:38:36 2017,1489599516.628201,+290.231,+290.233,+166.974,+136.970,+85.7843,2.091E-5
Wed Mar 15 10:38:38 2017,1489599518.130832,+290.221,+290.223,+166.910,+136.932,+85.7728,2.088E-5
Wed Mar 15 10:38:39 2017,1489599519.633413,+290.211,+290.213,+166.846,+136.890,+85.7596,2.086E-5
Wed Mar 15 10:38:41 2017,1489599521.135958,+290.200,+290.203,+166.783,+136.852,+85.7481,2.083E-5
Wed Mar 15 10:38:42 2017,1489599522.63854,+290.190,+290.192,+166.720,+136.809,+85.7349,2.080E-5
Wed Mar 15 10:38:44 2017,1489599524.141098,+290.180,+290.183,+166.656,+136.772,+85.7234,2.077E-5
Wed Mar 15 10:38:45 2017,1489599525.643708,+290.170,+290.173,+166.592,+136.730,+85.7105,2.074E-5
Wed Mar 15 10:38:47 2017,1489599527.146361,+290.160,+290.162,+166.529,+136.693,+85.6990,2.071E-5
Wed Mar 15 10:38:48 2017,1489599528.648992,+290.150,+290.152,+166.466,+136.650,+85.6860,2.068E-5
Wed Mar 15 10:38:50 2017,1489599530.151521,+290.140,+290.142,+166.403,+136.613,+85.6746,2.065E-5
Wed Mar 15 10:38:51 2017,1489599531.65412,+290.130,+290.132,+166.340,+136.570,+85.6617,2.062E-5
Wed Mar 15 10:38:53 2017,1489599533.156658,+290.120,+290.122,+166.277,+136.533,+85.6504,2.059E-5
Wed Mar 15 10:38:54 2017,1489599534.659261,+290.110,+290.112,+166.214,+136.491,+85.6374,2.056E-5
Wed Mar 15 10:38:56 2017,1489599536.161827,+290.100,+290.102,+166.152,+136.454,+85.6261,2.053E-5
Wed Mar 15 10:38:57 2017,1489599537.664439,+290.090,+290.091,+166.089,+136.411,+85.6132,2.050E-5
Wed Mar 15 10:38:59 2017,1489599539.167027,+290.079,+290.081,+166.026,+136.374,+85.6018,2.047E-5
Wed Mar 15 10:39:00 2017,1489599540.669662,+290.070,+290.071,+165.963,+136.332,+85.5889,2.044E-5
Wed Mar 15 10:39:02 2017,1489599542.172226,+290.059,+290.061,+165.901,+136.296,+85.5780,2.041E-5
Wed Mar 15 10:39:03 2017,1489599543.674817,+290.049,+290.051,+165.838,+136.253,+85.5652,2.037E-5
Wed Mar 15 10:39:05 2017,1489599545.177381,+290.039,+290.041,+165.776,+136.215,+85.5540,2.034E-5
Wed Mar 15 10:39:06 2017,1489599546.680009,+290.030,+290.031,+165.714,+136.173,+85.5412,2.031E-5
Wed Mar 15 10:39:08 2017,1489599548.182547,+290.019,+290.020,+165.652,+136.136,+85.5302,2.028E-5
Wed Mar 15 10:39:09 2017,1489599549.68513,+290.009,+290.010,+165.590,+136.094,+85.5177,2.025E-5
Wed Mar 15 10:39:11 2017,1489599551.187648,+289.998,+290.000,+165.528,+136.057,+85.5065,2.023E-5
Wed Mar 15 10:39:12 2017,1489599552.690232,+289.989,+289.990,+165.466,+136.015,+85.4938,2.020E-5
Wed Mar 15 10:39:14 2017,1489599554.192804,+289.978,+289.979,+165.404,+135.978,+85.4828,2.017E-5
Wed Mar 15 10:39:15 2017,1489599555.695439,+289.968,+289.969,+165.342,+135.936,+85.4704,2.014E-5
Wed Mar 15 10:39:17 2017,1489599557.197991,+289.958,+289.959,+165.280,+135.900,+85.4595,2.012E-5
Wed Mar 15 10:39:18 2017,1489599558.70056,+289.948,+289.949,+165.219,+135.858,+85.4471,2.009E-5
Wed Mar 15 10:39:20 2017,1489599560.203095,+289.937,+289.938,+165.157,+135.821,+85.4363,2.006E-5
Wed Mar 15 10:39:21 2017,1489599561.70573,+289.927,+289.928,+165.095,+135.779,+85.4237,2.003E-5
Wed Mar 15 10:39:23 2017,1489599563.208287,+289.917,+289.918,+165.034,+135.744,+85.4128,2.000E-5
Wed Mar 15 10:39:24 2017,1489599564.710864,+289.907,+289.908,+164.973,+135.701,+85.4005,1.998E-5
Wed Mar 15 10:39:26 2017,1489599566.213234,+289.897,+289.898,+164.912,+135.665,+85.3896,1.995E-5
Wed Mar 15 10:39:27 2017,1489599567.715823,+289.887,+289.888,+164.850,+135.623,+85.3772,1.992E-5
Wed Mar 15 10:39:29 2017,1489599569.218367,+289.876,+289.877,+164.790,+135.587,+85.3664,1.989E-5
Wed Mar 15 10:39:30 2017,1489599570.720957,+289.866,+289.867,+164.729,+135.545,+85.3540,1.987E-5
Wed Mar 15 10:39:32 2017,1489599572.223541,+289.856,+289.857,+164.668,+135.509,+85.3432,1.984E-5
Wed Mar 15 10:39:33 2017,1489599573.726167,+289.845,+289.847,+164.608,+135.467,+85.3310,1.981E-5
Wed Mar 15 10:39:35 2017,1489599575.228776,+289.835,+289.836,+164.546,+135.431,+85.3202,1.978E-5
Wed Mar 15 10:39:36 2017,1489599576.731376,+289.824,+289.825,+164.481,+135.390,+85.3079,1.975E-5
Wed Mar 15 10:39:38 2017,1489599578.233874,+289.814,+289.815,+164.421,+135.348,+85.2959,1.972E-5
Wed Mar 15 10:39:39 2017,1489599579.736447,+289.804,+289.804,+164.360,+135.312,+85.2854,1.969E-5
Wed Mar 15 10:39:41 2017,1489599581.239017,+289.793,+289.794,+164.300,+135.271,+85.2731,1.966E-5
Wed Mar 15 10:39:42 2017,1489599582.741623,+289.783,+289.784,+164.239,+135.235,+85.2623,1.964E-5
Wed Mar 15 10:39:44 2017,1489599584.244177,+289.773,+289.774,+164.179,+135.193,+85.2501,1.961E-5
Wed Mar 15 10:39:45 2017,1489599585.74676,+289.763,+289.763,+164.118,+135.157,+85.2394,1.958E-5
Wed Mar 15 10:39:47 2017,1489599587.249283,+289.753,+289.753,+164.058,+135.116,+85.2274,1.955E-5
Wed Mar 15 10:39:48 2017,1489599588.751875,+289.743,+289.743,+163.998,+135.080,+85.2168,1.952E-5
Wed Mar 15 10:39:50 2017,1489599590.254487,+289.732,+289.733,+163.938,+135.039,+85.2048,1.949E-5
Wed Mar 15 10:39:51 2017,1489599591.757039,+289.721,+289.722,+163.879,+135.003,+85.1942,1.946E-5
Wed Mar 15 10:39:53 2017,1489599593.259621,+289.711,+289.712,+163.818,+134.962,+85.1821,1.943E-5
Wed Mar 15 10:39:54 2017,1489599594.762217,+289.701,+289.701,+163.759,+134.926,+85.1716,1.940E-5
Wed Mar 15 10:39:56 2017,1489599596.264779,+289.691,+289.691,+163.699,+134.886,+85.1595,1.937E-5
Wed Mar 15 10:39:57 2017,1489599597.767268,+289.680,+289.681,+163.639,+134.850,+85.1489,1.934E-5
Wed Mar 15 10:39:59 2017,1489599599.269764,+289.670,+289.671,+163.580,+134.809,+85.1369,1.932E-5
Wed Mar 15 10:40:00 2017,1489599600.772321,+289.660,+289.660,+163.520,+134.773,+85.1266,1.929E-5
Wed Mar 15 10:40:02 2017,1489599602.274878,+289.649,+289.650,+163.460,+134.733,+85.1147,1.926E-5
Wed Mar 15 10:40:03 2017,1489599603.77741,+289.639,+289.639,+163.401,+134.696,+85.1043,1.923E-5
Wed Mar 15 10:40:05 2017,1489599605.279944,+289.629,+289.629,+163.341,+134.656,+85.0924,1.920E-5
Wed Mar 15 10:40:06 2017,1489599606.78252,+289.619,+289.619,+163.281,+134.620,+85.0821,1.917E-5
Wed Mar 15 10:40:08 2017,1489599608.285083,+289.608,+289.608,+163.222,+134.579,+85.0702,1.914E-5
Wed Mar 15 10:40:09 2017,1489599609.787658,+289.598,+289.598,+163.163,+134.544,+85.0597,1.911E-5
Wed Mar 15 10:40:11 2017,1489599611.290249,+289.587,+289.587,+163.104,+134.503,+85.0478,1.908E-5
Wed Mar 15 10:40:12 2017,1489599612.79306,+289.577,+289.577,+163.045,+134.468,+85.0374,1.905E-5
Wed Mar 15 10:40:14 2017,1489599614.295637,+289.567,+289.566,+162.986,+134.427,+85.0257,1.902E-5
Wed Mar 15 10:40:15 2017,1489599615.798219,+289.556,+289.556,+162.927,+134.392,+85.0155,1.900E-5
Wed Mar 15 10:40:17 2017,1489599617.30073,+289.546,+289.546,+162.869,+134.351,+85.0036,1.897E-5
Wed Mar 15 10:40:18 2017,1489599618.803274,+289.536,+289.536,+162.810,+134.316,+84.9935,1.894E-5
Wed Mar 15 10:40:20 2017,1489599620.305825,+289.526,+289.525,+162.751,+134.275,+84.9818,1.890E-5
Wed Mar 15 10:40:21 2017,1489599621.808401,+289.515,+289.515,+162.692,+134.240,+84.9715,1.887E-5
Wed Mar 15 10:40:23 2017,1489599623.311055,+289.505,+289.504,+162.634,+134.200,+84.9598,1.884E-5
Wed Mar 15 10:40:24 2017,1489599624.813277,+289.494,+289.494,+162.575,+134.165,+84.9494,1.881E-5
Wed Mar 15 10:40:26 2017,1489599626.315888,+289.484,+289.483,+162.517,+134.124,+84.9383,1.878E-5
Wed Mar 15 10:40:27 2017,1489599627.818503,+289.474,+289.473,+162.458,+134.090,+84.9282,1.875E-5
Wed Mar 15 10:40:29 2017,1489599629.321085,+289.463,+289.462,+162.400,+134.049,+84.9164,1.872E-5
Wed Mar 15 10:40:30 2017,1489599630.823679,+289.453,+289.452,+162.342,+134.014,+84.9064,1.869E-5
Wed Mar 15 10:40:32 2017,1489599632.326215,+289.443,+289.441,+162.284,+133.974,+84.8949,1.866E-5
Wed Mar 15 10:40:33 2017,1489599633.828956,+289.432,+289.431,+162.226,+133.938,+84.8848,1.863E-5
Wed Mar 15 10:40:35 2017,1489599635.331603,+289.422,+289.421,+162.168,+133.898,+84.8732,1.860E-5
Wed Mar 15 10:40:36 2017,1489599636.833515,+289.411,+289.410,+162.110,+133.863,+84.8631,1.857E-5
Wed Mar 15 10:40:38 2017,1489599638.336031,+289.400,+289.400,+162.052,+133.823,+84.8517,1.854E-5
Wed Mar 15 10:40:39 2017,1489599639.838533,+289.389,+289.389,+161.991,+133.783,+84.8403,1.850E-5
Wed Mar 15 10:40:41 2017,1489599641.341078,+289.379,+289.379,+161.933,+133.749,+84.8304,1.847E-5
Wed Mar 15 10:40:42 2017,1489599642.843619,+289.368,+289.368,+161.875,+133.708,+84.8190,1.844E-5
Wed Mar 15 10:40:44 2017,1489599644.346168,+289.358,+289.357,+161.818,+133.674,+84.8090,1.841E-5
Wed Mar 15 10:40:45 2017,1489599645.848748,+289.348,+289.345,+161.760,+133.636,+84.7978,1.838E-5
Wed Mar 15 10:40:47 2017,1489599647.351324,+289.337,+289.336,+161.703,+133.600,+84.7879,1.834E-5
Wed Mar 15 10:40:48 2017,1489599648.853877,+289.327,+289.326,+161.645,+133.559,+84.7765,1.831E-5
Wed Mar 15 10:40:50 2017,1489599650.35642,+289.316,+289.315,+161.588,+133.525,+84.7667,1.828E-5
Wed Mar 15 10:40:51 2017,1489599651.859005,+289.306,+289.305,+161.531,+133.485,+84.7554,1.825E-5
Wed Mar 15 10:40:53 2017,1489599653.361612,+289.295,+289.294,+161.473,+133.450,+84.7454,1.822E-5
Wed Mar 15 10:40:54 2017,1489599654.863853,+289.284,+289.283,+161.416,+133.410,+84.7341,1.819E-5
Wed Mar 15 10:40:56 2017,1489599656.366438,+289.274,+289.273,+161.360,+133.376,+84.7242,1.816E-5
Wed Mar 15 10:40:57 2017,1489599657.868969,+289.263,+289.262,+161.303,+133.336,+84.7129,1.813E-5
Wed Mar 15 10:40:59 2017,1489599659.371509,+289.253,+289.252,+161.246,+133.301,+84.7031,1.810E-5
Wed Mar 15 10:41:00 2017,1489599660.874101,+289.242,+289.241,+161.189,+133.263,+84.6919,1.807E-5
Wed Mar 15 10:41:02 2017,1489599662.376701,+289.232,+289.231,+161.132,+133.228,+84.6820,1.803E-5
Wed Mar 15 10:41:03 2017,1489599663.879309,+289.221,+289.220,+161.076,+133.188,+84.6708,1.800E-5
Wed Mar 15 10:41:05 2017,1489599665.381826,+289.211,+289.210,+161.019,+133.154,+84.6610,1.797E-5
Wed Mar 15 10:41:06 2017,1489599666.884396,+289.201,+289.200,+160.962,+133.115,+84.6498,1.794E-5
Wed Mar 15 10:41:08 2017,1489599668.386964,+289.190,+289.189,+160.906,+133.080,+84.6402,1.791E-5
Wed Mar 15 10:41:09 2017,1489599669.88956,+289.179,+289.178,+160.850,+133.042,+84.6290,1.788E-5
Wed Mar 15 10:41:11 2017,1489599671.39205,+289.168,+289.168,+160.793,+133.007,+84.6195,1.785E-5
Wed Mar 15 10:41:12 2017,1489599672.894686,+289.158,+289.157,+160.737,+132.967,+84.6084,1.782E-5
Wed Mar 15 10:41:14 2017,1489599674.396949,+289.147,+289.147,+160.680,+132.933,+84.5990,1.779E-5
Wed Mar 15 10:41:15 2017,1489599675.899432,+289.137,+289.136,+160.624,+132.894,+84.5879,1.776E-5
Wed Mar 15 10:41:17 2017,1489599677.402033,+289.127,+289.125,+160.568,+132.860,+84.5784,1.773E-5
Wed Mar 15 10:41:18 2017,1489599678.904596,+289.116,+289.115,+160.512,+132.821,+84.5673,1.770E-5
Wed Mar 15 10:41:20 2017,1489599680.407186,+289.105,+289.104,+160.456,+132.786,+84.5579,1.767E-5
Wed Mar 15 10:41:21 2017,1489599681.90984,+289.095,+289.093,+160.400,+132.747,+84.5471,1.764E-5
Wed Mar 15 10:41:23 2017,1489599683.412418,+289.084,+289.083,+160.344,+132.713,+84.5375,1.761E-5
Wed Mar 15 10:41:24 2017,1489599684.915082,+289.074,+289.072,+160.289,+132.675,+84.5266,1.758E-5
Wed Mar 15 10:41:26 2017,1489599686.417748,+289.063,+289.062,+160.233,+132.640,+84.5171,1.755E-5
Wed Mar 15 10:41:27 2017,1489599687.920426,+289.052,+289.051,+160.177,+132.602,+84.5062,1.752E-5
Wed Mar 15 10:41:29 2017,1489599689.423087,+289.042,+289.041,+160.122,+132.567,+84.4968,1.749E-5
Wed Mar 15 10:41:30 2017,1489599690.925704,+289.030,+289.030,+160.066,+132.528,+84.4860,1.746E-5
Wed Mar 15 10:41:32 2017,1489599692.428329,+289.019,+289.019,+160.010,+132.494,+84.4766,1.743E-5
Wed Mar 15 10:41:33 2017,1489599693.930972,+289.010,+289.008,+159.955,+132.455,+84.4658,1.740E-5
Wed Mar 15 10:41:35 2017,1489599695.433685,+288.998,+288.998,+159.899,+132.422,+84.4563,1.737E-5
Wed Mar 15 10:41:36 2017,1489599696.936317,+288.987,+288.987,+159.843,+132.383,+84.4455,1.733E-5
Wed Mar 15 10:41:38 2017,1489599698.438935,+288.976,+288.976,+159.787,+132.349,+84.4362,1.730E-5
Wed Mar 15 10:41:39 2017,1489599699.94159,+288.964,+288.966,+159.732,+132.311,+84.4257,1.727E-5
Wed Mar 15 10:41:41 2017,1489599701.444056,+288.952,+288.955,+159.672,+132.272,+84.4149,1.733E-5
Wed Mar 15 10:41:42 2017,1489599702.946649,+288.942,+288.944,+159.617,+132.239,+84.4056,1.740E-5
Wed Mar 15 10:41:44 2017,1489599704.449224,+288.932,+288.933,+159.561,+132.200,+84.3951,1.743E-5
Wed Mar 15 10:41:45 2017,1489599705.951819,+288.923,+288.923,+159.506,+132.167,+84.3860,1.741E-5
Wed Mar 15 10:41:47 2017,1489599707.454405,+288.912,+288.912,+159.450,+132.129,+84.3753,1.739E-5
Wed Mar 15 10:41:48 2017,1489599708.956985,+288.901,+288.901,+159.395,+132.095,+84.3661,1.737E-5
Wed Mar 15 10:41:50 2017,1489599710.459557,+288.890,+288.890,+159.340,+132.056,+84.3556,1.734E-5
Wed Mar 15 10:41:51 2017,1489599711.962287,+288.878,+288.879,+159.285,+132.023,+84.3464,1.731E-5
Wed Mar 15 10:41:53 2017,1489599713.464946,+288.867,+288.869,+159.230,+131.985,+84.3361,1.729E-5
Wed Mar 15 10:41:54 2017,1489599714.967427,+288.854,+288.858,+159.175,+131.952,+84.3272,1.725E-5
Wed Mar 15 10:41:56 2017,1489599716.47007,+288.846,+288.847,+159.120,+131.916,+84.3169,1.722E-5
Wed Mar 15 10:41:57 2017,1489599717.972836,+288.831,+288.836,+159.065,+131.881,+84.3079,1.719E-5
Wed Mar 15 10:41:59 2017,1489599719.475451,+288.822,+288.826,+159.010,+131.843,+84.2975,1.716E-5
Wed Mar 15 10:42:00 2017,1489599720.978069,+288.813,+288.815,+158.955,+131.809,+84.2885,1.713E-5
Wed Mar 15 10:42:02 2017,1489599722.480773,+288.803,+288.805,+158.900,+131.771,+84.2782,1.710E-5
Wed Mar 15 10:42:03 2017,1489599723.983412,+288.792,+288.794,+158.846,+131.737,+84.2693,1.707E-5
Wed Mar 15 10:42:05 2017,1489599725.486041,+288.782,+288.783,+158.791,+131.699,+84.2594,1.704E-5
Wed Mar 15 10:42:06 2017,1489599726.988735,+288.769,+288.773,+158.737,+131.666,+84.2503,1.701E-5
Wed Mar 15 10:42:08 2017,1489599728.491451,+288.759,+288.762,+158.682,+131.628,+84.2398,1.698E-5
Wed Mar 15 10:42:09 2017,1489599729.994032,+288.744,+288.751,+158.628,+131.595,+84.2308,1.695E-5
Wed Mar 15 10:42:11 2017,1489599731.496596,+288.734,+288.740,+158.574,+131.557,+84.2211,1.692E-5
Wed Mar 15 10:42:12 2017,1489599732.999195,+288.721,+288.729,+158.519,+131.524,+84.2120,1.689E-5
Wed Mar 15 10:42:14 2017,1489599734.501829,+288.710,+288.718,+158.464,+131.486,+84.2018,1.686E-5
Wed Mar 15 10:42:16 2017,1489599736.004396,+288.697,+288.708,+158.410,+131.453,+84.1927,1.682E-5
Wed Mar 15 10:42:17 2017,1489599737.506954,+288.666,+288.697,+158.356,+131.416,+84.1825,1.679E-5
Wed Mar 15 10:42:19 2017,1489599739.009525,+288.643,+288.686,+158.303,+131.383,+84.1735,1.676E-5
Wed Mar 15 10:42:20 2017,1489599740.512105,+288.635,+288.676,+158.248,+131.345,+84.1632,1.673E-5
Wed Mar 15 10:42:22 2017,1489599742.014741,+288.628,+288.665,+158.194,+131.312,+84.1543,1.670E-5
Wed Mar 15 10:42:23 2017,1489599743.517311,+288.602,+288.654,+158.141,+131.274,+84.1441,1.667E-5
